6.188219040632247925e-02
-4.039247035980224609e+00
-6.098032951354980469e+00
-7.873171806335449219e+00
-1.171266651153564453e+01
-1.540196037292480469e+01
-1.800543403625488281e+01
-1.695892906188964844e+01
-1.667267417907714844e+01
-1.926372146606445312e+01
-2.055669975280761719e+01
-2.230620002746582031e+01
-2.161492538452148438e+01
-2.334119415283203125e+01
-2.527733802795410156e+01
-2.555980491638183594e+01
-2.661681556701660156e+01
-2.922005844116210938e+01
-2.840594673156738281e+01
-2.819968032836914062e+01
-2.884423446655273438e+01
-2.958400535583496094e+01
-2.931206893920898438e+01
-3.082216644287109375e+01
-3.236201477050781250e+01
-3.179096412658691406e+01
-3.186878967285156250e+01
-3.095956993103027344e+01
-3.436787796020507812e+01
-3.444166183471679688e+01
-3.612895584106445312e+01
-3.553913879394531250e+01
-3.432320785522460938e+01
-3.506785964965820312e+01
-3.443476104736328125e+01
-3.447706222534179688e+01
-3.470399093627929688e+01
-3.521983718872070312e+01
-3.758060073852539062e+01
-3.912423324584960938e+01
-3.930642700195312500e+01
-3.807863616943359375e+01
-3.793321228027343750e+01
-3.689181137084960938e+01
-3.628883743286132812e+01
-3.727630996704101562e+01
-3.629600143432617188e+01
-3.674789047241210938e+01
-3.662587738037109375e+01
-3.744315719604492188e+01
-3.430411911010742188e+01
-3.510817337036132812e+01
-3.232257843017578125e+01
-2.861467552185058594e+01
-2.848121261596679688e+01
-2.728779029846191406e+01
-2.623999595642089844e+01
-2.164091110229492188e+01
-2.164076232910156250e+01
-1.948461723327636719e+01
-1.766396522521972656e+01
-1.253940200805664062e+01
-1.013595008850097656e+01
-5.869558811187744141e+00
-6.950718402862548828e+00
-3.114645242691040039e+00
-4.451115608215332031e+00
-1.880320191383361816e+00
1.136184120178222656e+01
1.360678672790527344e+01
1.516360473632812500e+01
3.064819335937500000e+01
3.449578475952148438e+01
3.849350738525390625e+01
3.960120010375976562e+01
4.788621520996093750e+01
4.338079071044921875e+01
3.670842361450195312e+01
3.671818923950195312e+01
3.347821807861328125e+01
3.347821807861328125e+01
3.036186408996582031e+01
2.752439117431640625e+01
2.628751754760742188e+01
2.866888809204101562e+01
